timestamp;paddock_ID;cattle_ID
2020-10-31T01:27:33.285Z;8caf60df-618b-4abe-861f-ea52f39d5eff;4d73f359-6182-4612-a8ad-8bedcfa77e88
2020-11-01T01:27:33.285Z;8caf60df-618b-4abe-861f-ea52f39d5eff;4d73f359-6182-4612-a8ad-8bedcfa77e88
2020-11-02T01:27:33.285Z;8caf60df-618b-4abe-861f-ea52f39d5eff;4d73f359-6182-4612-a8ad-8bedcfa77e88
2020-11-03T01:27:33.285Z;8caf60df-618b-4abe-861f-ea52f39d5eff;4d73f359-6182-4612-a8ad-8bedcfa77e88
2020-11-04T01:27:33.285Z;8caf60df-618b-4abe-861f-ea52f39d5eff;4d73f359-6182-4612-a8ad-8bedcfa77e88
2020-11-05T01:27:33.285Z;8caf60df-618b-4abe-861f-ea52f39d5eff;4d73f359-6182-4612-a8ad-8bedcfa77e88
2020-11-06T01:27:33.285Z;8caf60df-618b-4abe-861f-ea52f39d5eff;4d73f359-6182-4612-a8ad-8bedcfa77e88
2020-11-07T01:27:33.285Z;8caf60df-618b-4abe-861f-ea52f39d5eff;4d73f359-6182-4612-a8ad-8bedcfa77e88
2020-11-08T01:27:33.285Z;8caf60df-618b-4abe-861f-ea52f39d5eff;4d73f359-6182-4612-a8ad-8bedcfa77e88
2020-11-09T01:27:33.285Z;8caf60df-618b-4abe-861f-ea52f39d5eff;4d73f359-6182-4612-a8ad-8bedcfa77e88
2020-10-31T01:27:33.285Z;8caf60df-618b-4abe-861f-ea52f39d5eff;520e26dc-be7b-48c2-85e3-b14013c25f3a
2020-11-01T01:27:33.285Z;8caf60df-618b-4abe-861f-ea52f39d5eff;520e26dc-be7b-48c2-85e3-b14013c25f3a
2020-11-02T01:27:33.285Z;8caf60df-618b-4abe-861f-ea52f39d5eff;520e26dc-be7b-48c2-85e3-b14013c25f3a
2020-11-03T01:27:33.285Z;8caf60df-618b-4abe-861f-ea52f39d5eff;520e26dc-be7b-48c2-85e3-b14013c25f3a
2020-11-04T01:27:33.285Z;8caf60df-618b-4abe-861f-ea52f39d5eff;520e26dc-be7b-48c2-85e3-b14013c25f3a
2020-11-05T01:27:33.285Z;8caf60df-618b-4abe-861f-ea52f39d5eff;520e26dc-be7b-48c2-85e3-b14013c25f3a
2020-11-06T01:27:33.285Z;8caf60df-618b-4abe-861f-ea52f39d5eff;520e26dc-be7b-48c2-85e3-b14013c25f3a
2020-11-07T01:27:33.285Z;8caf60df-618b-4abe-861f-ea52f39d5eff;520e26dc-be7b-48c2-85e3-b14013c25f3a
2020-11-08T01:27:33.285Z;8caf60df-618b-4abe-861f-ea52f39d5eff;520e26dc-be7b-48c2-85e3-b14013c25f3a
2020-11-09T01:27:33.285Z;8caf60df-618b-4abe-861f-ea52f39d5eff;520e26dc-be7b-48c2-85e3-b14013c25f3a
2020-10-31T01:27:33.285Z;8caf60df-618b-4abe-861f-ea52f39d5eff;e517ca1b-0c92-4306-9502-736f5e429f58
2020-11-01T01:27:33.285Z;8caf60df-618b-4abe-861f-ea52f39d5eff;e517ca1b-0c92-4306-9502-736f5e429f58
2020-11-02T01:27:33.285Z;8caf60df-618b-4abe-861f-ea52f39d5eff;e517ca1b-0c92-4306-9502-736f5e429f58
2020-11-03T01:27:33.285Z;8caf60df-618b-4abe-861f-ea52f39d5eff;e517ca1b-0c92-4306-9502-736f5e429f58
2020-11-04T01:27:33.285Z;8caf60df-618b-4abe-861f-ea52f39d5eff;e517ca1b-0c92-4306-9502-736f5e429f58
2020-11-05T01:27:33.285Z;8caf60df-618b-4abe-861f-ea52f39d5eff;e517ca1b-0c92-4306-9502-736f5e429f58
2020-11-06T01:27:33.285Z;8caf60df-618b-4abe-861f-ea52f39d5eff;e517ca1b-0c92-4306-9502-736f5e429f58
2020-11-07T01:27:33.285Z;8caf60df-618b-4abe-861f-ea52f39d5eff;e517ca1b-0c92-4306-9502-736f5e429f58
2020-11-08T01:27:33.285Z;8caf60df-618b-4abe-861f-ea52f39d5eff;e517ca1b-0c92-4306-9502-736f5e429f58
2020-11-09T01:27:33.285Z;8caf60df-618b-4abe-861f-ea52f39d5eff;e517ca1b-0c92-4306-9502-736f5e429f58
2020-10-31T01:27:33.285Z;8caf60df-618b-4abe-861f-ea52f39d5eff;008943ac-6dde-47fe-80d5-854257771966
2020-11-01T01:27:33.285Z;8caf60df-618b-4abe-861f-ea52f39d5eff;008943ac-6dde-47fe-80d5-854257771966
2020-11-02T01:27:33.285Z;8caf60df-618b-4abe-861f-ea52f39d5eff;008943ac-6dde-47fe-80d5-854257771966
2020-11-03T01:27:33.285Z;8caf60df-618b-4abe-861f-ea52f39d5eff;008943ac-6dde-47fe-80d5-854257771966
2020-11-04T01:27:33.285Z;8caf60df-618b-4abe-861f-ea52f39d5eff;008943ac-6dde-47fe-80d5-854257771966
2020-11-05T01:27:33.285Z;8caf60df-618b-4abe-861f-ea52f39d5eff;008943ac-6dde-47fe-80d5-854257771966
2020-11-06T01:27:33.285Z;8caf60df-618b-4abe-861f-ea52f39d5eff;008943ac-6dde-47fe-80d5-854257771966
2020-11-07T01:27:33.285Z;8caf60df-618b-4abe-861f-ea52f39d5eff;008943ac-6dde-47fe-80d5-854257771966
2020-11-08T01:27:33.285Z;8caf60df-618b-4abe-861f-ea52f39d5eff;008943ac-6dde-47fe-80d5-854257771966
2020-11-09T01:27:33.285Z;8caf60df-618b-4abe-861f-ea52f39d5eff;008943ac-6dde-47fe-80d5-854257771966
2020-10-31T01:27:33.285Z;8caf60df-618b-4abe-861f-ea52f39d5eff;455ca5bb-baaa-4060-8011-1d1da9a67e5b
2020-11-01T01:27:33.285Z;8caf60df-618b-4abe-861f-ea52f39d5eff;455ca5bb-baaa-4060-8011-1d1da9a67e5b
2020-11-02T01:27:33.285Z;8caf60df-618b-4abe-861f-ea52f39d5eff;455ca5bb-baaa-4060-8011-1d1da9a67e5b
2020-11-03T01:27:33.285Z;8caf60df-618b-4abe-861f-ea52f39d5eff;455ca5bb-baaa-4060-8011-1d1da9a67e5b
2020-11-04T01:27:33.285Z;8caf60df-618b-4abe-861f-ea52f39d5eff;455ca5bb-baaa-4060-8011-1d1da9a67e5b
2020-11-05T01:27:33.285Z;8caf60df-618b-4abe-861f-ea52f39d5eff;455ca5bb-baaa-4060-8011-1d1da9a67e5b
2020-11-06T01:27:33.285Z;8caf60df-618b-4abe-861f-ea52f39d5eff;455ca5bb-baaa-4060-8011-1d1da9a67e5b
2020-11-07T01:27:33.285Z;8caf60df-618b-4abe-861f-ea52f39d5eff;455ca5bb-baaa-4060-8011-1d1da9a67e5b
2020-11-08T01:27:33.285Z;8caf60df-618b-4abe-861f-ea52f39d5eff;455ca5bb-baaa-4060-8011-1d1da9a67e5b
2020-11-09T01:27:33.285Z;8caf60df-618b-4abe-861f-ea52f39d5eff;455ca5bb-baaa-4060-8011-1d1da9a67e5b
2020-10-31T01:27:33.285Z;8caf60df-618b-4abe-861f-ea52f39d5eff;b3238100-a607-40ba-8527-5457bd9ab6ab
2020-11-01T01:27:33.285Z;8caf60df-618b-4abe-861f-ea52f39d5eff;b3238100-a607-40ba-8527-5457bd9ab6ab
2020-11-02T01:27:33.285Z;8caf60df-618b-4abe-861f-ea52f39d5eff;b3238100-a607-40ba-8527-5457bd9ab6ab
2020-11-03T01:27:33.285Z;8caf60df-618b-4abe-861f-ea52f39d5eff;b3238100-a607-40ba-8527-5457bd9ab6ab
2020-11-04T01:27:33.285Z;8caf60df-618b-4abe-861f-ea52f39d5eff;b3238100-a607-40ba-8527-5457bd9ab6ab
2020-11-05T01:27:33.285Z;8caf60df-618b-4abe-861f-ea52f39d5eff;b3238100-a607-40ba-8527-5457bd9ab6ab
2020-11-06T01:27:33.285Z;8caf60df-618b-4abe-861f-ea52f39d5eff;b3238100-a607-40ba-8527-5457bd9ab6ab
2020-11-07T01:27:33.285Z;8caf60df-618b-4abe-861f-ea52f39d5eff;b3238100-a607-40ba-8527-5457bd9ab6ab
2020-11-08T01:27:33.285Z;8caf60df-618b-4abe-861f-ea52f39d5eff;b3238100-a607-40ba-8527-5457bd9ab6ab
2020-11-09T01:27:33.285Z;8caf60df-618b-4abe-861f-ea52f39d5eff;b3238100-a607-40ba-8527-5457bd9ab6ab
2020-10-31T01:27:33.285Z;8caf60df-618b-4abe-861f-ea52f39d5eff;464cdd97-1b3f-4199-9e93-13ad35467e28
2020-11-01T01:27:33.285Z;8caf60df-618b-4abe-861f-ea52f39d5eff;464cdd97-1b3f-4199-9e93-13ad35467e28
2020-11-02T01:27:33.285Z;8caf60df-618b-4abe-861f-ea52f39d5eff;464cdd97-1b3f-4199-9e93-13ad35467e28
2020-11-03T01:27:33.285Z;8caf60df-618b-4abe-861f-ea52f39d5eff;464cdd97-1b3f-4199-9e93-13ad35467e28
2020-11-04T01:27:33.285Z;8caf60df-618b-4abe-861f-ea52f39d5eff;464cdd97-1b3f-4199-9e93-13ad35467e28
2020-11-05T01:27:33.285Z;8caf60df-618b-4abe-861f-ea52f39d5eff;464cdd97-1b3f-4199-9e93-13ad35467e28
2020-11-06T01:27:33.285Z;8caf60df-618b-4abe-861f-ea52f39d5eff;464cdd97-1b3f-4199-9e93-13ad35467e28
2020-11-07T01:27:33.285Z;8caf60df-618b-4abe-861f-ea52f39d5eff;464cdd97-1b3f-4199-9e93-13ad35467e28
2020-11-08T01:27:33.285Z;8caf60df-618b-4abe-861f-ea52f39d5eff;464cdd97-1b3f-4199-9e93-13ad35467e28
2020-11-09T01:27:33.285Z;8caf60df-618b-4abe-861f-ea52f39d5eff;464cdd97-1b3f-4199-9e93-13ad35467e28
2020-10-31T01:27:33.285Z;8caf60df-618b-4abe-861f-ea52f39d5eff;89f3615a-1d49-4585-8d8b-605ab93137ca
2020-11-01T01:27:33.285Z;8caf60df-618b-4abe-861f-ea52f39d5eff;89f3615a-1d49-4585-8d8b-605ab93137ca
2020-11-02T01:27:33.285Z;8caf60df-618b-4abe-861f-ea52f39d5eff;89f3615a-1d49-4585-8d8b-605ab93137ca
2020-11-03T01:27:33.285Z;8caf60df-618b-4abe-861f-ea52f39d5eff;89f3615a-1d49-4585-8d8b-605ab93137ca
2020-11-04T01:27:33.285Z;8caf60df-618b-4abe-861f-ea52f39d5eff;89f3615a-1d49-4585-8d8b-605ab93137ca
2020-11-05T01:27:33.285Z;8caf60df-618b-4abe-861f-ea52f39d5eff;89f3615a-1d49-4585-8d8b-605ab93137ca
2020-11-06T01:27:33.285Z;8caf60df-618b-4abe-861f-ea52f39d5eff;89f3615a-1d49-4585-8d8b-605ab93137ca
2020-11-07T01:27:33.285Z;8caf60df-618b-4abe-861f-ea52f39d5eff;89f3615a-1d49-4585-8d8b-605ab93137ca
2020-11-08T01:27:33.285Z;8caf60df-618b-4abe-861f-ea52f39d5eff;89f3615a-1d49-4585-8d8b-605ab93137ca
2020-11-09T01:27:33.285Z;8caf60df-618b-4abe-861f-ea52f39d5eff;89f3615a-1d49-4585-8d8b-605ab93137ca
2020-10-31T01:27:33.285Z;8caf60df-618b-4abe-861f-ea52f39d5eff;62b6414b-fe6a-415c-ad73-0f157022a4ea
2020-11-01T01:27:33.285Z;8caf60df-618b-4abe-861f-ea52f39d5eff;62b6414b-fe6a-415c-ad73-0f157022a4ea
2020-11-02T01:27:33.285Z;8caf60df-618b-4abe-861f-ea52f39d5eff;62b6414b-fe6a-415c-ad73-0f157022a4ea
2020-11-03T01:27:33.285Z;8caf60df-618b-4abe-861f-ea52f39d5eff;62b6414b-fe6a-415c-ad73-0f157022a4ea
2020-11-04T01:27:33.285Z;8caf60df-618b-4abe-861f-ea52f39d5eff;62b6414b-fe6a-415c-ad73-0f157022a4ea
2020-11-05T01:27:33.285Z;8caf60df-618b-4abe-861f-ea52f39d5eff;62b6414b-fe6a-415c-ad73-0f157022a4ea
2020-11-06T01:27:33.285Z;8caf60df-618b-4abe-861f-ea52f39d5eff;62b6414b-fe6a-415c-ad73-0f157022a4ea
2020-11-07T01:27:33.285Z;8caf60df-618b-4abe-861f-ea52f39d5eff;62b6414b-fe6a-415c-ad73-0f157022a4ea
2020-11-08T01:27:33.285Z;8caf60df-618b-4abe-861f-ea52f39d5eff;62b6414b-fe6a-415c-ad73-0f157022a4ea
2020-11-09T01:27:33.285Z;8caf60df-618b-4abe-861f-ea52f39d5eff;62b6414b-fe6a-415c-ad73-0f157022a4ea
2020-10-31T01:27:33.285Z;8caf60df-618b-4abe-861f-ea52f39d5eff;a3ec85ac-1b6e-42f4-9e91-0448b293ac8f
2020-11-01T01:27:33.285Z;8caf60df-618b-4abe-861f-ea52f39d5eff;a3ec85ac-1b6e-42f4-9e91-0448b293ac8f
2020-11-02T01:27:33.285Z;8caf60df-618b-4abe-861f-ea52f39d5eff;a3ec85ac-1b6e-42f4-9e91-0448b293ac8f
2020-11-03T01:27:33.285Z;8caf60df-618b-4abe-861f-ea52f39d5eff;a3ec85ac-1b6e-42f4-9e91-0448b293ac8f
2020-11-04T01:27:33.285Z;8caf60df-618b-4abe-861f-ea52f39d5eff;a3ec85ac-1b6e-42f4-9e91-0448b293ac8f
2020-11-05T01:27:33.285Z;8caf60df-618b-4abe-861f-ea52f39d5eff;a3ec85ac-1b6e-42f4-9e91-0448b293ac8f
2020-11-06T01:27:33.285Z;8caf60df-618b-4abe-861f-ea52f39d5eff;a3ec85ac-1b6e-42f4-9e91-0448b293ac8f
2020-11-07T01:27:33.285Z;8caf60df-618b-4abe-861f-ea52f39d5eff;a3ec85ac-1b6e-42f4-9e91-0448b293ac8f
2020-11-08T01:27:33.285Z;8caf60df-618b-4abe-861f-ea52f39d5eff;a3ec85ac-1b6e-42f4-9e91-0448b293ac8f
